"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"192485","748629","NULL","1","1099","NULL","whole in shell","59.7","1","NULL","NULL"
"192486","748629","NULL","1","1099","NULL","whole in shell","62.7","1","NULL","NULL"
"192487","748629","NULL","1","1099","NULL","whole in shell","64.9","1","NULL","NULL"
"192488","748629","NULL","1","1099","NULL","whole in shell","69.7","1","NULL","NULL"
"192489","748629","NULL","1","1099","NULL","yolk","15","1","NULL","NULL"
"192490","748629","NULL","1","1099","NULL","yolk","16.5","1","NULL","NULL"
"192491","748629","NULL","1","1099","NULL","yolk","16.7","1","NULL","NULL"
"192492","748629","NULL","1","1099","NULL","yolk","18.7","1","NULL","NULL"
"192493","748629","NULL","1","1099","NULL","yolk","19.1","1","NULL","NULL"
"192494","748629","NULL","1","1099","NULL","yolk","20.6","1","NULL","NULL"
"192495","748629","NULL","1","1099","NULL","white","32.3","1","NULL","NULL"
"192496","748629","NULL","1","1099","NULL","white","33.3","1","NULL","NULL"
"192497","748629","NULL","1","1099","NULL","white","34.4","1","NULL","NULL"
"192498","748629","NULL","1","1099","NULL","white","35","1","NULL","NULL"
"192499","748629","NULL","1","1099","NULL","white","37.2","1","NULL","NULL"
"192500","748629","NULL","1","1099","NULL","white","39.2","1","NULL","NULL"
"192501","748629","NULL","1","1099","NULL","whole without shell","49","1","NULL","NULL"
"192502","748629","NULL","1","1099","NULL","whole without shell","49.8","1","NULL","NULL"
"192503","748629","NULL","1","1099","NULL","whole without shell","50","1","NULL","NULL"
"192504","748629","NULL","1","1099","NULL","whole without shell","53.5","1","NULL","NULL"
"192505","748629","NULL","1","1099","NULL","whole without shell","55.9","1","NULL","NULL"
"192506","748629","NULL","1","1099","NULL","whole without shell","59.8","1","NULL","NULL"
"192507","748630","NULL","1","1099","NULL","whole in shell","57.3","1","NULL","NULL"
"192508","748630","NULL","1","1099","NULL","whole in shell","57.7","1","NULL","NULL"
"192509","748630","NULL","1","1099","NULL","whole in shell","60.3","1","NULL","NULL"
"192510","748630","NULL","1","1099","NULL","whole in shell","62.3","1","NULL","NULL"
"192511","748630","NULL","1","1099","NULL","whole in shell","62.6","1","NULL","NULL"
"192512","748630","NULL","1","1099","NULL","whole in shell","64.8","1","NULL","NULL"
"192513","748630","NULL","1","1099","NULL","whole in shell","64.9","1","NULL","NULL"
"192514","748630","NULL","1","1099","NULL","whole in shell","65.1","1","NULL","NULL"
"192515","748630","NULL","1","1099","NULL","whole in shell","67.2","1","NULL","NULL"
"192516","748630","NULL","1","1099","NULL","yolk","16.8","1","NULL","NULL"
"192517","748630","NULL","1","1099","NULL","yolk","17.1","1","NULL","NULL"
"192518","748630","NULL","1","1099","NULL","yolk","17.9","1","NULL","NULL"
"192519","748630","NULL","1","1099","NULL","yolk","18","1","NULL","NULL"
"192520","748630","NULL","1","1099","NULL","yolk","18.4","1","NULL","NULL"
"192521","748630","NULL","1","1099","NULL","yolk","18.7","1","NULL","NULL"
"192522","748630","NULL","1","1099","NULL","yolk","18.8","1","NULL","NULL"
"192523","748630","NULL","1","1099","NULL","yolk","20.5","1","NULL","NULL"
"192524","748630","NULL","1","1099","NULL","white","30","1","NULL","NULL"
"192525","748630","NULL","1","1099","NULL","white","30.1","1","NULL","NULL"
"192526","748630","NULL","1","1099","NULL","white","33.4","1","NULL","NULL"
"192527","748630","NULL","1","1099","NULL","white","35.2","1","NULL","NULL"
"192528","748630","NULL","1","1099","NULL","white","35.9","1","NULL","NULL"
"192529","748630","NULL","1","1099","NULL","white","37.1","1","NULL","NULL"
"192530","748630","NULL","1","1099","NULL","white","38.5","1","NULL","NULL"
"192531","748630","NULL","1","1099","NULL","white","38.6","1","NULL","NULL"
"192532","748630","NULL","1","1099","NULL","white","38.9","1","NULL","NULL"
"192533","748630","NULL","1","1099","NULL","whole without shell","48.5","1","NULL","NULL"
"192534","748630","NULL","1","1099","NULL","whole without shell","48.7","1","NULL","NULL"
"192535","748630","NULL","1","1099","NULL","whole without shell","52.2","1","NULL","NULL"
"192536","748630","NULL","1","1099","NULL","whole without shell","52.7","1","NULL","NULL"
"192537","748630","NULL","1","1099","NULL","whole without shell","53.1","1","NULL","NULL"
"192538","748630","NULL","1","1099","NULL","whole without shell","55.7","1","NULL","NULL"
"192539","748630","NULL","1","1099","NULL","whole without shell","56.4","1","NULL","NULL"
"192540","748630","NULL","1","1099","NULL","whole without shell","56.9","1","NULL","NULL"
"192541","748630","NULL","1","1099","NULL","whole without shell","57.6","1","NULL","NULL"
"192542","748646","NULL","1","1099","NULL","whole in shell","54.1","1","NULL","NULL"
"192543","748646","NULL","1","1099","NULL","whole in shell","54.4","1","NULL","NULL"
"192544","748646","NULL","1","1099","NULL","whole in shell","54.5","1","NULL","NULL"
"192545","748646","NULL","1","1099","NULL","whole in shell","55.9","1","NULL","NULL"
"192546","748646","NULL","1","1099","NULL","whole in shell","56.5","1","NULL","NULL"
"192547","748646","NULL","1","1099","NULL","whole in shell","57","1","NULL","NULL"
"192548","748646","NULL","1","1099","NULL","whole in shell","58.4","1","NULL","NULL"
"192549","748646","NULL","1","1099","NULL","whole in shell","61.6","1","NULL","NULL"
"192550","748646","NULL","1","1099","NULL","yolk","14.6","1","NULL","NULL"
"192551","748646","NULL","1","1099","NULL","yolk","14.9","1","NULL","NULL"
"192552","748646","NULL","1","1099","NULL","yolk","15.2","1","NULL","NULL"
"192553","748646","NULL","1","1099","NULL","yolk","15.4","1","NULL","NULL"
"192554","748646","NULL","1","1099","NULL","yolk","15.8","1","NULL","NULL"
"192555","748646","NULL","1","1099","NULL","yolk","16.7","1","NULL","NULL"
"192556","748646","NULL","1","1099","NULL","yolk","16.8","1","NULL","NULL"
"192557","748646","NULL","1","1099","NULL","yolk","17.6","1","NULL","NULL"
"192558","748646","NULL","1","1099","NULL","yolk","18","1","NULL","NULL"
"192559","748646","NULL","1","1099","NULL","white","28.4","1","NULL","NULL"
"192560","748646","NULL","1","1099","NULL","white","29.2","1","NULL","NULL"
"192561","748646","NULL","1","1099","NULL","white","30.3","1","NULL","NULL"
"192562","748646","NULL","1","1099","NULL","white","31.3","1","NULL","NULL"
"192563","748646","NULL","1","1099","NULL","white","32","1","NULL","NULL"
"192564","748646","NULL","1","1099","NULL","white","32.3","1","NULL","NULL"
"192565","748646","NULL","1","1099","NULL","white","32.5","1","NULL","NULL"
"192566","748646","NULL","1","1099","NULL","white","33.2","1","NULL","NULL"
"192567","748646","NULL","1","1099","NULL","white","37.4","1","NULL","NULL"
"192568","748646","NULL","1","1099","NULL","whole without shell","45.5","1","NULL","NULL"
"192569","748646","NULL","1","1099","NULL","whole without shell","45.9","1","NULL","NULL"
"192570","748646","NULL","1","1099","NULL","whole without shell","46","1","NULL","NULL"
"192571","748646","NULL","1","1099","NULL","whole without shell","47.1","1","NULL","NULL"
"192572","748646","NULL","1","1099","NULL","whole without shell","48.1","1","NULL","NULL"
"192573","748646","NULL","1","1099","NULL","whole without shell","48.1","1","NULL","NULL"
"192574","748646","NULL","1","1099","NULL","whole without shell","50","1","NULL","NULL"
"192575","748646","NULL","1","1099","NULL","whole without shell","52.8","1","NULL","NULL"
"192576","748647","NULL","1","1099","NULL","whole in shell","54.3","1","NULL","NULL"
"192577","748647","NULL","1","1099","NULL","whole in shell","54.8","1","NULL","NULL"
"192578","748647","NULL","1","1099","NULL","whole in shell","55.6","1","NULL","NULL"
"192579","748647","NULL","1","1099","NULL","whole in shell","55.8","1","NULL","NULL"
"192580","748647","NULL","1","1099","NULL","whole in shell","56.5","1","NULL","NULL"
"192581","748647","NULL","1","1099","NULL","whole in shell","56.9","1","NULL","NULL"
"192582","748647","NULL","1","1099","NULL","whole in shell","57.1","1","NULL","NULL"
"192583","748647","NULL","1","1099","NULL","whole in shell","58.7","1","NULL","NULL"
"192584","748647","NULL","1","1099","NULL","whole in shell","59.2","1","NULL","NULL"
"192585","748647","NULL","1","1099","NULL","yolk","14.7","1","NULL","NULL"
"192586","748647","NULL","1","1099","NULL","yolk","15","1","NULL","NULL"
"192587","748647","NULL","1","1099","NULL","yolk","15.4","1","NULL","NULL"
"192588","748647","NULL","1","1099","NULL","yolk","15.7","1","NULL","NULL"
"192589","748647","NULL","1","1099","NULL","yolk","15.8","1","NULL","NULL"
"192590","748647","NULL","1","1099","NULL","yolk","16","1","NULL","NULL"
"192591","748647","NULL","1","1099","NULL","yolk","16.3","1","NULL","NULL"
"192592","748647","NULL","1","1099","NULL","yolk","16.9","1","NULL","NULL"
"192593","748647","NULL","1","1099","NULL","white","29.6","1","NULL","NULL"
"192594","748647","NULL","1","1099","NULL","white","30.9","1","NULL","NULL"
"192595","748647","NULL","1","1099","NULL","white","31.7","1","NULL","NULL"
"192596","748647","NULL","1","1099","NULL","white","32.2","1","NULL","NULL"
"192597","748647","NULL","1","1099","NULL","white","32.3","1","NULL","NULL"
"192598","748647","NULL","1","1099","NULL","white","32.5","1","NULL","NULL"
"192599","748647","NULL","1","1099","NULL","white","32.6","1","NULL","NULL"
"192600","748647","NULL","1","1099","NULL","white","33.8","1","NULL","NULL"
"192601","748647","NULL","1","1099","NULL","white","34.8","1","NULL","NULL"
"192602","748647","NULL","1","1099","NULL","whole without shell","45.9","1","NULL","NULL"
"192603","748647","NULL","1","1099","NULL","whole without shell","45.9","1","NULL","NULL"
"192604","748647","NULL","1","1099","NULL","whole without shell","47.2","1","NULL","NULL"
"192605","748647","NULL","1","1099","NULL","whole without shell","47.7","1","NULL","NULL"
"192606","748647","NULL","1","1099","NULL","whole without shell","47.9","1","NULL","NULL"
"192607","748647","NULL","1","1099","NULL","whole without shell","48.4","1","NULL","NULL"
"192608","748647","NULL","1","1099","NULL","whole without shell","48.6","1","NULL","NULL"
"192609","748647","NULL","1","1099","NULL","whole without shell","49.8","1","NULL","NULL"
"192610","748647","NULL","1","1099","NULL","whole without shell","50.8","1","NULL","NULL"
"192611","748663","NULL","1","1099","NULL","whole in shell","54","1","NULL","NULL"
"192612","748663","NULL","1","1099","NULL","whole in shell","54.6","1","NULL","NULL"
"192613","748663","NULL","1","1099","NULL","whole in shell","54.7","1","NULL","NULL"
"192614","748663","NULL","1","1099","NULL","whole in shell","58.1","1","NULL","NULL"
"192615","748663","NULL","1","1099","NULL","whole in shell","59.3","1","NULL","NULL"
"192616","748663","NULL","1","1099","NULL","whole in shell","59.9","1","NULL","NULL"
"192617","748663","NULL","1","1099","NULL","whole in shell","60","1","NULL","NULL"
"192618","748663","NULL","1","1099","NULL","whole in shell","60.4","1","NULL","NULL"
"192619","748663","NULL","1","1099","NULL","whole in shell","62.7","1","NULL","NULL"
"192620","748663","NULL","1","1099","NULL","whole in shell","63.2","1","NULL","NULL"
"192621","748663","NULL","1","1099","NULL","yolk","12.3","1","NULL","NULL"
"192622","748663","NULL","1","1099","NULL","yolk","14","1","NULL","NULL"
"192623","748663","NULL","1","1099","NULL","yolk","14.8","1","NULL","NULL"
"192624","748663","NULL","1","1099","NULL","yolk","15","1","NULL","NULL"
"192625","748663","NULL","1","1099","NULL","yolk","15.7","1","NULL","NULL"
"192626","748663","NULL","1","1099","NULL","yolk","16","1","NULL","NULL"
"192627","748663","NULL","1","1099","NULL","yolk","16.1","1","NULL","NULL"
"192628","748663","NULL","1","1099","NULL","yolk","17.2","1","NULL","NULL"
"192629","748663","NULL","1","1099","NULL","yolk","17.3","1","NULL","NULL"
"192630","748663","NULL","1","1099","NULL","yolk","17.9","1","NULL","NULL"
"192631","748663","NULL","1","1099","NULL","white","31.7","1","NULL","NULL"
"192632","748663","NULL","1","1099","NULL","white","32.3","1","NULL","NULL"
"192633","748663","NULL","1","1099","NULL","white","32.9","1","NULL","NULL"
"192634","748663","NULL","1","1099","NULL","white","33.5","1","NULL","NULL"
"192635","748663","NULL","1","1099","NULL","white","34.7","1","NULL","NULL"
"192636","748663","NULL","1","1099","NULL","white","35.1","1","NULL","NULL"
"192637","748663","NULL","1","1099","NULL","white","35.7","1","NULL","NULL"
"192638","748663","NULL","1","1099","NULL","white","36.3","1","NULL","NULL"
"192639","748663","NULL","1","1099","NULL","white","37","1","NULL","NULL"
"192640","748663","NULL","1","1099","NULL","whole without shell","46.3","1","NULL","NULL"
"192641","748663","NULL","1","1099","NULL","whole without shell","46.7","1","NULL","NULL"
"192642","748663","NULL","1","1099","NULL","whole without shell","47.4","1","NULL","NULL"
"192643","748663","NULL","1","1099","NULL","whole without shell","50.4","1","NULL","NULL"
"192644","748663","NULL","1","1099","NULL","whole without shell","50.7","1","NULL","NULL"
"192645","748663","NULL","1","1099","NULL","whole without shell","50.8","1","NULL","NULL"
"192646","748663","NULL","1","1099","NULL","whole without shell","51.1","1","NULL","NULL"
"192647","748663","NULL","1","1099","NULL","whole without shell","51.7","1","NULL","NULL"
"192648","748663","NULL","1","1099","NULL","whole without shell","53.1","1","NULL","NULL"
"192649","748663","NULL","1","1099","NULL","whole without shell","53.6","1","NULL","NULL"
"192650","748664","NULL","1","1099","NULL","whole in shell","55.7","1","NULL","NULL"
"192651","748664","NULL","1","1099","NULL","whole in shell","55.9","1","NULL","NULL"
"192652","748664","NULL","1","1099","NULL","whole in shell","58.1","1","NULL","NULL"
"192653","748664","NULL","1","1099","NULL","whole in shell","58.2","1","NULL","NULL"
"192654","748664","NULL","1","1099","NULL","whole in shell","59.4","1","NULL","NULL"
"192655","748664","NULL","1","1099","NULL","whole in shell","59.5","1","NULL","NULL"
"192656","748664","NULL","1","1099","NULL","whole in shell","61","1","NULL","NULL"
"192657","748664","NULL","1","1099","NULL","whole in shell","61.4","1","NULL","NULL"
"192658","748664","NULL","1","1099","NULL","yolk","14.7","1","NULL","NULL"
"192659","748664","NULL","1","1099","NULL","yolk","15.3","1","NULL","NULL"
"192660","748664","NULL","1","1099","NULL","yolk","15.6","1","NULL","NULL"
"192661","748664","NULL","1","1099","NULL","yolk","16.1","1","NULL","NULL"
"192662","748664","NULL","1","1099","NULL","yolk","16.4","1","NULL","NULL"
"192663","748664","NULL","1","1099","NULL","yolk","16.5","1","NULL","NULL"
"192664","748664","NULL","1","1099","NULL","yolk","16.8","1","NULL","NULL"
"192665","748664","NULL","1","1099","NULL","white","31.5","1","NULL","NULL"
"192666","748664","NULL","1","1099","NULL","white","31.7","1","NULL","NULL"
"192667","748664","NULL","1","1099","NULL","white","32.1","1","NULL","NULL"
"192668","748664","NULL","1","1099","NULL","white","32.2","1","NULL","NULL"
"192669","748664","NULL","1","1099","NULL","white","34","1","NULL","NULL"
"192670","748664","NULL","1","1099","NULL","white","34.5","1","NULL","NULL"
"192671","748664","NULL","1","1099","NULL","white","37.5","1","NULL","NULL"
"192672","748664","NULL","1","1099","NULL","white","37.6","1","NULL","NULL"
"192673","748664","NULL","1","1099","NULL","whole without shell","46.8","1","NULL","NULL"
"192674","748664","NULL","1","1099","NULL","whole without shell","47.3","1","NULL","NULL"
"192675","748664","NULL","1","1099","NULL","whole without shell","48.3","1","NULL","NULL"
"192676","748664","NULL","1","1099","NULL","whole without shell","48.3","1","NULL","NULL"
"192677","748664","NULL","1","1099","NULL","whole without shell","50.5","1","NULL","NULL"
"192678","748664","NULL","1","1099","NULL","whole without shell","50.9","1","NULL","NULL"
"192679","748664","NULL","1","1099","NULL","whole without shell","52.9","1","NULL","NULL"
"192680","748664","NULL","1","1099","NULL","whole without shell","54","1","NULL","NULL"
"192681","748680","NULL","1","1099","NULL","whole in shell","54.8","1","NULL","NULL"
"192682","748680","NULL","1","1099","NULL","whole in shell","55.2","1","NULL","NULL"
"192683","748680","NULL","1","1099","NULL","whole in shell","56.3","1","NULL","NULL"
"192684","748680","NULL","1","1099","NULL","whole in shell","57.1","1","NULL","NULL"
"192685","748680","NULL","1","1099","NULL","whole in shell","57.3","1","NULL","NULL"
"192686","748680","NULL","1","1099","NULL","whole in shell","59.7","1","NULL","NULL"
"192687","748680","NULL","1","1099","NULL","yolk","16.1","1","NULL","NULL"
"192688","748680","NULL","1","1099","NULL","yolk","17.5","1","NULL","NULL"
"192689","748680","NULL","1","1099","NULL","yolk","17.7","1","NULL","NULL"
"192690","748680","NULL","1","1099","NULL","yolk","18","1","NULL","NULL"
"192691","748680","NULL","1","1099","NULL","yolk","19.2","1","NULL","NULL"
"192692","748680","NULL","1","1099","NULL","yolk","20.2","1","NULL","NULL"
"192693","748680","NULL","1","1099","NULL","white","28.7","1","NULL","NULL"
"192694","748680","NULL","1","1099","NULL","white","29.2","1","NULL","NULL"
"192695","748680","NULL","1","1099","NULL","white","30.9","1","NULL","NULL"
"192696","748680","NULL","1","1099","NULL","white","31","1","NULL","NULL"
"192697","748680","NULL","1","1099","NULL","white","32","1","NULL","NULL"
"192698","748680","NULL","1","1099","NULL","white","32.8","1","NULL","NULL"
"192699","748680","NULL","1","1099","NULL","whole without shell","46.7","1","NULL","NULL"
"192700","748680","NULL","1","1099","NULL","whole without shell","47","1","NULL","NULL"
"192701","748680","NULL","1","1099","NULL","whole without shell","48.9","1","NULL","NULL"
"192702","748680","NULL","1","1099","NULL","whole without shell","50","1","NULL","NULL"
"192703","748680","NULL","1","1099","NULL","whole without shell","50.2","1","NULL","NULL"
"192704","748680","NULL","1","1099","NULL","whole without shell","50.5","1","NULL","NULL"
"192705","748681","NULL","1","1099","NULL","whole in shell","54.7","1","NULL","NULL"
"192706","748681","NULL","1","1099","NULL","whole in shell","54.8","1","NULL","NULL"
"192707","748681","NULL","1","1099","NULL","whole in shell","56.8","1","NULL","NULL"
"192708","748681","NULL","1","1099","NULL","whole in shell","57.2","1","NULL","NULL"
"192709","748681","NULL","1","1099","NULL","whole in shell","57.3","1","NULL","NULL"
"192710","748681","NULL","1","1099","NULL","whole in shell","57.8","1","NULL","NULL"
"192711","748681","NULL","1","1099","NULL","whole in shell","60.1","1","NULL","NULL"
"192712","748681","NULL","1","1099","NULL","whole in shell","62.3","1","NULL","NULL"
"192713","748681","NULL","1","1099","NULL","whole in shell","62.6","1","NULL","NULL"
"192714","748681","NULL","1","1099","NULL","whole in shell","63.1","1","NULL","NULL"
"192715","748681","NULL","1","1099","NULL","whole in shell","65.5","1","NULL","NULL"
"192716","748681","NULL","1","1099","NULL","yolk","17.3","1","NULL","NULL"
"192717","748681","NULL","1","1099","NULL","yolk","17.4","1","NULL","NULL"
"192718","748681","NULL","1","1099","NULL","yolk","17.6","1","NULL","NULL"
"192719","748681","NULL","1","1099","NULL","yolk","18.1","1","NULL","NULL"
"192720","748681","NULL","1","1099","NULL","yolk","18.5","1","NULL","NULL"
"192721","748681","NULL","1","1099","NULL","yolk","18.9","1","NULL","NULL"
"192722","748681","NULL","1","1099","NULL","yolk","19.1","1","NULL","NULL"
"192723","748681","NULL","1","1099","NULL","yolk","19.2","1","NULL","NULL"
"192724","748681","NULL","1","1099","NULL","yolk","20.3","1","NULL","NULL"
"192725","748681","NULL","1","1099","NULL","yolk","20.6","1","NULL","NULL"
"192726","748681","NULL","1","1099","NULL","white","29.5","1","NULL","NULL"
"192727","748681","NULL","1","1099","NULL","white","30.3","1","NULL","NULL"
"192728","748681","NULL","1","1099","NULL","white","30.4","1","NULL","NULL"
"192729","748681","NULL","1","1099","NULL","white","30.5","1","NULL","NULL"
"192730","748681","NULL","1","1099","NULL","white","30.9","1","NULL","NULL"
"192731","748681","NULL","1","1099","NULL","white","31.8","1","NULL","NULL"
"192732","748681","NULL","1","1099","NULL","white","32.3","1","NULL","NULL"
"192733","748681","NULL","1","1099","NULL","white","32.9","1","NULL","NULL"
"192734","748681","NULL","1","1099","NULL","white","33","1","NULL","NULL"
"192735","748681","NULL","1","1099","NULL","white","35.1","1","NULL","NULL"
"192736","748681","NULL","1","1099","NULL","white","35.4","1","NULL","NULL"
"192737","748681","NULL","1","1099","NULL","white","37.4","1","NULL","NULL"
"192738","748681","NULL","1","1099","NULL","whole without shell","46.9","1","NULL","NULL"
"192739","748681","NULL","1","1099","NULL","whole without shell","47.9","1","NULL","NULL"
"192740","748681","NULL","1","1099","NULL","whole without shell","48.9","1","NULL","NULL"
"192741","748681","NULL","1","1099","NULL","whole without shell","49","1","NULL","NULL"
"192742","748681","NULL","1","1099","NULL","whole without shell","49.1","1","NULL","NULL"
"192743","748681","NULL","1","1099","NULL","whole without shell","49.7","1","NULL","NULL"
"192744","748681","NULL","1","1099","NULL","whole without shell","50.5","1","NULL","NULL"
"192745","748681","NULL","1","1099","NULL","whole without shell","51.4","1","NULL","NULL"
"192746","748681","NULL","1","1099","NULL","whole without shell","53.6","1","NULL","NULL"
"192747","748681","NULL","1","1099","NULL","whole without shell","54.3","1","NULL","NULL"
"192748","748681","NULL","1","1099","NULL","whole without shell","55.4","1","NULL","NULL"
"192749","748681","NULL","1","1099","NULL","whole without shell","56.5","1","NULL","NULL"
"192750","748697","NULL","1","1099","NULL","whole in shell","54.1","1","NULL","NULL"
"192751","748697","NULL","1","1099","NULL","whole in shell","55","1","NULL","NULL"
"192752","748697","NULL","1","1099","NULL","whole in shell","55.1","1","NULL","NULL"
"192753","748697","NULL","1","1099","NULL","whole in shell","55.5","1","NULL","NULL"
"192754","748697","NULL","1","1099","NULL","whole in shell","56.5","1","NULL","NULL"
"192755","748697","NULL","1","1099","NULL","whole in shell","57","1","NULL","NULL"
"192756","748697","NULL","1","1099","NULL","whole in shell","57.3","1","NULL","NULL"
"192757","748697","NULL","1","1099","NULL","whole in shell","58.9","1","NULL","NULL"
"192758","748697","NULL","1","1099","NULL","whole in shell","59.5","1","NULL","NULL"
"192759","748697","NULL","1","1099","NULL","whole in shell","60.6","1","NULL","NULL"
"192760","748697","NULL","1","1099","NULL","yolk","13","1","NULL","NULL"
"192761","748697","NULL","1","1099","NULL","yolk","14.5","1","NULL","NULL"
"192762","748697","NULL","1","1099","NULL","yolk","15.5","1","NULL","NULL"
"192763","748697","NULL","1","1099","NULL","yolk","16.1","1","NULL","NULL"
"192764","748697","NULL","1","1099","NULL","yolk","16.6","1","NULL","NULL"
"192765","748697","NULL","1","1099","NULL","yolk","17","1","NULL","NULL"
"192766","748697","NULL","1","1099","NULL","yolk","17.2","1","NULL","NULL"
"192767","748697","NULL","1","1099","NULL","yolk","17.7","1","NULL","NULL"
"192768","748697","NULL","1","1099","NULL","yolk","17.9","1","NULL","NULL"
"192769","748697","NULL","1","1099","NULL","yolk","18.4","1","NULL","NULL"
"192770","748697","NULL","1","1099","NULL","white","30.4","1","NULL","NULL"
"192771","748697","NULL","1","1099","NULL","white","30.5","1","NULL","NULL"
"192772","748697","NULL","1","1099","NULL","white","30.9","1","NULL","NULL"
"192773","748697","NULL","1","1099","NULL","white","31.5","1","NULL","NULL"
"192774","748697","NULL","1","1099","NULL","white","32.1","1","NULL","NULL"
"192775","748697","NULL","1","1099","NULL","white","32.2","1","NULL","NULL"
"192776","748697","NULL","1","1099","NULL","white","32.9","1","NULL","NULL"
"192777","748697","NULL","1","1099","NULL","white","33.1","1","NULL","NULL"
"192778","748697","NULL","1","1099","NULL","whole without shell","45.2","1","NULL","NULL"
"192779","748697","NULL","1","1099","NULL","whole without shell","46.6","1","NULL","NULL"
"192780","748697","NULL","1","1099","NULL","whole without shell","47.1","1","NULL","NULL"
"192781","748697","NULL","1","1099","NULL","whole without shell","47.7","1","NULL","NULL"
"192782","748697","NULL","1","1099","NULL","whole without shell","48.3","1","NULL","NULL"
"192783","748697","NULL","1","1099","NULL","whole without shell","48.3","1","NULL","NULL"
"192784","748697","NULL","1","1099","NULL","whole without shell","48.5","1","NULL","NULL"
"192785","748697","NULL","1","1099","NULL","whole without shell","48.6","1","NULL","NULL"
"192786","748697","NULL","1","1099","NULL","whole without shell","50.1","1","NULL","NULL"
"192787","748697","NULL","1","1099","NULL","whole without shell","51.5","1","NULL","NULL"
"192788","748698","NULL","1","1099","NULL","whole in shell","54","1","NULL","NULL"
"192789","748698","NULL","1","1099","NULL","whole in shell","54.1","1","NULL","NULL"
"192790","748698","NULL","1","1099","NULL","whole in shell","54.7","1","NULL","NULL"
"192791","748698","NULL","1","1099","NULL","whole in shell","56.4","1","NULL","NULL"
"192792","748698","NULL","1","1099","NULL","whole in shell","59.2","1","NULL","NULL"
"192793","748698","NULL","1","1099","NULL","whole in shell","59.4","1","NULL","NULL"
"192794","748698","NULL","1","1099","NULL","whole in shell","60","1","NULL","NULL"
"192795","748698","NULL","1","1099","NULL","yolk","13.5","1","NULL","NULL"
"192796","748698","NULL","1","1099","NULL","yolk","13.7","1","NULL","NULL"
"192797","748698","NULL","1","1099","NULL","yolk","15.1","1","NULL","NULL"
"192798","748698","NULL","1","1099","NULL","yolk","15.6","1","NULL","NULL"
"192799","748698","NULL","1","1099","NULL","yolk","15.7","1","NULL","NULL"
"192800","748698","NULL","1","1099","NULL","yolk","17.1","1","NULL","NULL"
"192801","748698","NULL","1","1099","NULL","yolk","17.5","1","NULL","NULL"
"192802","748698","NULL","1","1099","NULL","white","29.2","1","NULL","NULL"
"192803","748698","NULL","1","1099","NULL","white","30.4","1","NULL","NULL"
"192804","748698","NULL","1","1099","NULL","white","31.6","1","NULL","NULL"
"192805","748698","NULL","1","1099","NULL","white","31.8","1","NULL","NULL"
"192806","748698","NULL","1","1099","NULL","white","33.1","1","NULL","NULL"
"192807","748698","NULL","1","1099","NULL","white","34.2","1","NULL","NULL"
"192808","748698","NULL","1","1099","NULL","white","37.4","1","NULL","NULL"
"192809","748698","NULL","1","1099","NULL","whole without shell","44.3","1","NULL","NULL"
"192810","748698","NULL","1","1099","NULL","whole without shell","45.3","1","NULL","NULL"
"192811","748698","NULL","1","1099","NULL","whole without shell","46.1","1","NULL","NULL"
"192812","748698","NULL","1","1099","NULL","whole without shell","47.2","1","NULL","NULL"
"192813","748698","NULL","1","1099","NULL","whole without shell","50.6","1","NULL","NULL"
"192814","748698","NULL","1","1099","NULL","whole without shell","51.1","1","NULL","NULL"
"192815","748698","NULL","1","1099","NULL","whole without shell","51.3","1","NULL","NULL"
"192816","748714","NULL","1","1099","NULL","whole in shell","54.6","1","NULL","NULL"
"192817","748714","NULL","1","1099","NULL","whole in shell","56.9","1","NULL","NULL"
"192818","748714","NULL","1","1099","NULL","whole in shell","58.7","1","NULL","NULL"
"192819","748714","NULL","1","1099","NULL","whole in shell","59.2","1","NULL","NULL"
"192820","748714","NULL","1","1099","NULL","whole in shell","59.5","1","NULL","NULL"
"192821","748714","NULL","1","1099","NULL","whole in shell","59.8","1","NULL","NULL"
"192822","748714","NULL","1","1099","NULL","whole in shell","60.3","1","NULL","NULL"
"192823","748714","NULL","1","1099","NULL","whole in shell","61.3","1","NULL","NULL"
"192824","748714","NULL","1","1099","NULL","whole in shell","61.4","1","NULL","NULL"
"192825","748714","NULL","1","1099","NULL","yolk","15.9","1","NULL","NULL"
"192826","748714","NULL","1","1099","NULL","yolk","17","1","NULL","NULL"
"192827","748714","NULL","1","1099","NULL","yolk","17.1","1","NULL","NULL"
"192828","748714","NULL","1","1099","NULL","yolk","17.7","1","NULL","NULL"
"192829","748714","NULL","1","1099","NULL","yolk","18.2","1","NULL","NULL"
"192830","748714","NULL","1","1099","NULL","yolk","18.8","1","NULL","NULL"
"192831","748714","NULL","1","1099","NULL","yolk","19.8","1","NULL","NULL"
"192832","748714","NULL","1","1099","NULL","yolk","19.9","1","NULL","NULL"
"192833","748714","NULL","1","1099","NULL","white","28.8","1","NULL","NULL"
"192834","748714","NULL","1","1099","NULL","white","31.3","1","NULL","NULL"
"192835","748714","NULL","1","1099","NULL","white","32.2","1","NULL","NULL"
"192836","748714","NULL","1","1099","NULL","white","32.3","1","NULL","NULL"
"192837","748714","NULL","1","1099","NULL","white","32.6","1","NULL","NULL"
"192838","748714","NULL","1","1099","NULL","white","32.7","1","NULL","NULL"
